Link,Product Name,SKU,Image Link,Five Star,Review Amount,Price,comment_id,comment_5_star,comment_date,comment_title,comment_text,comment_sum
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",a63f5664f33768f16511f22266d8ccceec15bc95362fe902d5b5a332ba84e731,5,Submitted 3 years ago,"Jenn-Air 30"" Natural Gas Downdraft Cooktop",I purchased the product three weeks ago and it has exceeded my expectations so far.,
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",c0de243c407c0e98ed0364e1d0c636d542318867862aac7e8ae2446d4a328dd6,5,Submitted 3 years ago,Great cooktop,Looks good on the kitchen island and is easy to use. Only con is burner caps rattle a little.,
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",0df5f4c5bd593c412aeafcd2ce3f2e38b93fe50b3a931cddfac0d7bde3d54139,5,Submitted 3 years ago,High burner BTU,"The gas ranges is one of the most important appliances in my kitchen Next to a gas ranges, the refrigerator is one of the most heavily used appliance in my kitchen",
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",bfbd4b7b5252bb61678c58140964b3b101f2cf5ef9aa98be09e70029e6403b26,5,Submitted 3 years ago,Cooktop,"I purchased this cooktop,but must say it wasn't my first choice. But after the installment have been very pleased with it.",
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",0160733d2828347f1bad79c3b29e34894f331ee512a606ac5dbe67fd8399978d,5,Submitted 3 years ago,"Attractive, easy to use, built to last!",After weeks of online shopping nothing compared to what this range top offered and the price was very competitive!,
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",9d4292e1595eafc989666eb1022c70ad9826a408bc669a8a13205ec45cd3b2b8,5,Submitted 3 years ago,Well designed with quality construction.,Very pleased with the cooktop and quality of the product,
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",17dd643a2531001a8bcfe9bdcbde5d3fa5cc9127a2a27f6811b04a8d12e143e4,5,Submitted 3 years ago,Exactly what I wanted!!!,"Very happy with all the features, including the downdraft system!!!",
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",ede9e98407b47943eaccc3d3b42ae25b801e24b30bb8fcce1d28626ad487731b,5,Submitted 3 years ago,Great dedign,"I bought this to replace a cooktop whose knobs were breaking over time. This is an elegant yet solidly built piece so not at all afraid that knob breakage will occur overtime. It lights quickly, has sensitive gas controls, and is so easy to keep clean. Had a repairman in to look at my wall oven (not JennAir) and he said ""Wow-that's a great cook top"" and had to take a closer look!",
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",aa26c48dd84e6a9c31968691a5f4d94a7f9ac6943f68a9d8e98bbb760f8f4e53,5,Submitted 3 years ago,Clean lines. Great design,"I replaced an older down draft product and this one is far superior in looks, function and performance",
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",8654045f87c6979a26ab9cfdf31d85df840c2a9fef0425fc9f32cc70505bf096,5,Submitted 3 years ago,Awesome cooktop,After being unable to find a electric downdraft cooktop to replace the one we had we decided to switch to gas. We have never cooked with gas but absolutely love it. We love the look of it plus the ease of cleaning.,
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",f97501f12aef0201a6e77df7f40e02d1ed95e1bea4b32d27b4e0bd42dea7b48a,5,Submitted 3 years ago,Great features !,I bought a month ago and used be very nice for my work....,
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",fc607d990f3dd676ad010e3aaed5261142b6d8e343ce7cb43f0525888eb1a988,5,Submitted 3 years ago,My new Cooktop,"I wanted a new quartz countertop for my island and even though my old Jenn-Air cooktop was working perfectly, I wanted a new stainless one. It is lovely and brightens up my kitchen. My new one lights so quickly and even has a melting burner.",
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",8da8dcc64180bb40d2508ee04c409b0d0fecaf79454a0bac355aa898e1e26461,5,Submitted 3 years ago,Wonderful cooktop,I replaced a 22 year old Jenn-Air and am so pleased with my purchase,
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",24ce104db1b02aeeeb7275f8cdd48cfbf3c66244fb10e05880e6eac27975ad45,5,Submitted 4 years ago,Jenn-Air 30 inch down draft,I bought this a month ago and so glad I did. I have had a older Jenn-Air and decided to change from electric to gas.,
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",80eb18e4db553c086e2ff656370e8c8db29ea44299a32e850c929e37aa7ec786,5,Submitted 4 years ago,Great cook top,This new cooktop has operated flawlessly. Jen air make a quality product.,
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",a6a3bd32cef87729caf60c56bf6f2c350667bda548f1bae0c56341f9d09a5f2c,5,Submitted 4 years ago,Love my Jenn-Air cooktop,I love my Jenn-Air cooktop. It works so well and cooks food easily and the best part is it's easy to clean.,
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",d208aa8c7267a01acbed2e918a55f86b0d98ea4c8626aea47f0d6d1b85569fba,5,Submitted 4 years ago,Very nice.,I bought this cook top to replace my old Jenn Air which was 27 years old. I am so very proud to have my new cook top. It works great and I just love it. I cook a lot and this new cook top has made my job a lot more fun.,
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",4b650e5c4785025dee7bd65e3c5c527356717d7a1c0bfef5b4ada8ca1e9cbe17,5,Submitted 4 years ago,Sleek and Powerful,"I bought this a month ago and I have enjoyed its elegance as well as the increased power over my prior JennAir. Although powerful, it also has subtle settings for gentle heating. The knobs are nice and solid as compared to my older version plastic knobs. It's just so sleak - a wonderful addition to my renovated kitchen!",
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",0b47ead2f10fdfcbabb2c7511fc6c349ffbbc5cd03a6930ee190619718fc6fd4,5,Submitted 4 years ago,Gas Cooktop,Four burner stainless model replaced a 30 year old Jenn Air model. Installed in one hour by a professional. Fan is adjustable. Burners have different gas volume which is a nice feature. Heats much faster. Igniters are fast. Overall a nice upgrade.,
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",9336da484b61c11d6add6ed7fd4d1cea796931f47da352c288677126ea80f5dc,5,Submitted 4 years ago,Nice features,This was a great replacement for our outdated cooktop!,
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",4e9f8db8242b57e72e00bab464a2f4166b694160e621fefd5aae48ea457e373c,5,Submitted 4 years ago,The burners with the different BTU's are great.,This is a replacement of my 35 year old Jenn Air cooktop. It was a no brainer when it came to what brand to buy.,
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",3d8f6a2bf3e6cf76982e776991e6f9357c93c97d623e6b3e31639885ec799990,5,Submitted 4 years ago,great cook top,Bought this a couple months ago took to long to put it in but so glad we have it in NOW love everything about it,
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",d7439c4d3981a069260a1b2989d90e549c4c8d7bc62c4f27bc51a7d7a73d90bf,5,Submitted 5 years ago,"JennAir 30"" Cooktop",Bought this cooktop last month to replace an existing JennAir. It fit in our old countertop perfectly. We like the ability to use different BTU burners. The style looks great on our countertop and cleaning is easy.,
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",d389e0c290ef5aaf0beb87b24760bdb3f1e9003f299359988bd4e4c5fd9db100,5,Submitted 5 years ago,Love several of the features..,Enjoy the ease of clean up ....rapid heat burners......induction fan works very well...looks great!,
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",79eed01be72ef7c0c9cf6688468078085d37e001fe42be9096f0549ecf62a221,5,Submitted 5 years ago,Downdraft Gas Cooktop,Love the gas cooktop and downdraft exhaust fan feature. One of the electronic igniter switches under the knob failed within 2 months but was replaced under warranty.,
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",ff5a1ae012afa5d4c889c50ad427aaf545d31a4fac04ffc1c4d03d403ba4250a,5,Submitted 6 years ago,Very stylish and modern design.,I am very pleased with my euro-style downdraft. It is a great improvement over the last one I had in 2007. Much better performance.,
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",641c46eb878494117380ec978bf5b4ba3fbf5c8a7717c7768a60bcd7dc900436,5,Submitted 6 years ago,Love the cooktop,I bought this last month to replace another cooktop. I am very pleased with the heat put out by the burners. The surface is easy to clean. It look like it is well built.,
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",5fbf8b76accfd8c5367bd04a3d5951b125e35d36c7f64ddfede1d0a8576f288d,5,Submitted 6 years ago,Great Gas Range,"Purchased this product as part of our kitchen upgrade. Great looking, well built, and we have been pleased with it's performance.",
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",07bef28d7b7036450b4e9c33223563173b8383d6fe59070249753b0f16e4a600,5,Submitted 7 years ago,Outstanding appliance,"We have been using the new cooktop for two weeks. We have found it to be everything it was touted to be. We purchased Jenn Air again because the first cooktop was used for 23 years. If the current one will last as long, it will probably outlast me. We are very much pleased with our purchase. It is quick, quiet and efficient.",
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",9a474836482002bd0e9ff757d8e4dace8efd6775469561c2cded129d5d21e7fe,5,Submitted 7 years ago,Just right,"Perfect upgrade from our 40 year old down-draft electric coil stove top! It fit exactly, looks beautiful, it's exactly what I wanted",
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",c3ef02333f92b8d976c44b4387570e671847de0dc26b32e0f91041b0e76da809,5,Submitted 7 years ago,Too quality materials and design,"Bought appliance a month ago and very pleased with delivery and installation services. Great burners but would have preferred three different sizes rather than a separate attachment piece, which is easy to misplace. Love the look of the ""integrated"" range. However, think it's overpriced! We bought it to replace old one and thus choices were limited.",
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",ed2a3f170893fe24b2dec4d320a3c45a997d29d06a5be015c8afd934d0345689,5,Submitted 7 years ago,Great Gas Cooktop,So glad to be back to cooking with gas. I can't stand using electric cooktops,
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",a9a8caeb0dc7002139ffd7fed8e4cf4b50e850c7170d8c334595f7023c7733ff,5,Submitted 8 years ago,Looks good and works fine,"Slick design with even heating and precise controls. The downside is the downdraft. There doesn't seem to be any difference in fan speed, amount of air moved or noise between the high, medium and low. All three are noisy. I would recommend this cook top to the casual cook with the noise warning.",
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",a9a8caeb0dc7002139ffd7fed8e4cf4b50e850c7170d8c334595f7023c7733ff,5,Submitted 8 years ago,Great cooktop! Definitely Recommend!,"This product is great! We got the 30in because we were using the existing space from our old (electric) cooktop. Since it was not a kitchen reno, we didn't want to have to cut any granite, etc. I love the cooktop but would definitely recommend the 36inch for larger spaces (though this one is perfect for a smaller space!). We only had one issue with the knobs not being aligned, but it is covered under warranty and in the process of being fixed. It does not impact the function at all - just the look.",
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",a031ecb1e817736d58723ba69aea61ec921ed7d09d3b00b5e73d222c6b17062a,4,Submitted 2 years ago,Good Looking Versatile Cooktop,"We have had this cooktop for over a year and are happy with it. The various sizes of the four burners allow for cooking with different heat intensity from frying to just simple boiling. It does its intended job well. We believe this is a 4-star instead of 5-star appliance for two reasons. First, the grills over all four burners have the identical design and structure (shape, size, gaps in the grill). This is a problem for the smaller burners where when using a very small pot, it has to be positioned just right and slightly off-center to balance it, otherwise it tilts to one side thus potentially spilling its contents. Second, there is a schematic next to each knob indicating which burner each knob controls. This schematics are drawn very faintly and they have already started wearing off thus having to remember which knob does what. Other than these two items, it's a fine cooktop.",
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",eaef984ea35be4837989f2d5d3615e5c20f3c4265c2a787941d2841c47246564,4,Submitted 2 years ago,Beautiful,Very functional and looks nice. It fit perfectly. I Like it and it looks good,
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",6da43b944e494e885e69af021f93c6d9331c78aa228084711429160a5bbd15b5,4,Submitted 3 years ago,Great product!,I love this cooktop and I gave it four stars because the circle that the fire comes out around gets discolored and looks dirty. Otherwise I love it!,
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",68f5eaa03b9b69cecb70191cf6a3715a9d4e10fad3fddced51731e6db759c8b9,4,Submitted 3 years ago,Jennair Gas cooktop,"Purchased in January of 2022. Everything about this product is as advertised. Looks fantastic, easy installation. It was a replacement for our 30-year-old Jennair electric cooktop. After a few weeks of use, the two burners on right have a continuous clicking noise at any level of gas output. This will need to be addressed. It would have rated 5 stars if not for this issue.",
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",025f556858bab843e562c33ce9bac9a82a3ec5699207526a57e54964b056167f,4,Submitted 3 years ago,Great design,I bought this about two months ago and really love the look and use,
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",579ef2b0adc3a1071ce2946450854520e6db32408bd28e742b33ce6ef3237819,4,Submitted 3 years ago,New Jenn-Air Downdraft gas cook top,I have the appliance now for about 2 weeks and so far so good. Would have preferred the knobs to have stronger markings!!! One can hardly see which burner is which. The blower unit is pretty strong and I only use it on the lowest setting. That is enough for me.,
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",7bc898dc33c182450cc3a57084738f6febd3ec5093a290ae37f7a87503f52624,4,Submitted 3 years ago,Nice performance,Just got this a week ago and love the control over the temps and flame. Works great. Wish there was something to stop splatters from going into the downdraft though. Overall very pleased.,
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",4e41069b5298103d27b0ab7e7da1f21b8aea66158bd4d3eddee65dfae2c5ec6e,4,Submitted 3 years ago,Jenn air downdraft cook top,"the stainless finish is rough, what is that? we had to buy sight unseen as there were very few option for size and design required for the space",
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",6cc29d46cdc848d38301080fb4bd2d3aa506aa11d3bb137ac98ef642735d2bd4,4,Submitted 3 years ago,Nice upgrade!,"We replaced our old Jenn Air with the new version. First it looks beautiful! The brass touches are beautiful. Also, it's a lot more powerful. We boil water in 1/2 the time. The vent also does a better job. We love this cooktop. The only small thing I would change is the drag on the flame when the vent is on BUT it is dramatically improved with the new version. Pull the trigger on this one… just for it.",
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",6bffff4addea76a9d0644f897323081d14e8f83022ecb6b0b6ff76c5393957ba,4,Submitted 4 years ago,High volume blower,"Grear gas cooktop. However, if burners are low the exhaust blower keeps causing the burners to relight even at its lowest setting.",
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",98c5e28e342b83845dfe74b17b19a9ea7606e40d671277e89df8c78897ca083e,4,Submitted 4 years ago,Good amount of flame/heat,"I replaced jenn air cook top from 27 years and the new one is great. Like the high heat, grate excellent, etc",
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",8fabb3b5c9c623c30abfcb0a10ec36f3f9b961cfb63872cfbf0041221d1afd4f,4,Submitted 4 years ago,Much better construction than old one,We are impressed by the materials in our new unit and it lasted 40 years,
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",83412c4c9a8b78df19243f98ac1083203ac1475bd01917e330f3887c4632686c,4,Submitted 4 years ago,pretty happy with it,The dials are so faint you can't read them so we have to go by the visual flame.,
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",55e440ea1e16981ac864a02ac69f8b908bc0a9359bd8c3a0a3625a3195f66b00,4,Submitted 5 years ago,Jenair Stove,Great except cannot get a very low fire to simmer. Great for high and medium heat.,
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",204ed5fa3be4c050d2f8f8bb8b17b33ca37553cff046280e6bc846c849ba0090,4,Submitted 6 years ago,Good look,This stove is really nice looking. The only draw back is i've Noticed the knobs get hot when cooking on the burners next to them. My old jenn air knobs were down in the front of the burners. Never got hot,
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",a9a8caeb0dc7002139ffd7fed8e4cf4b50e850c7170d8c334595f7023c7733ff,4,Submitted 8 years ago,I would buy this product again,"I have had the cook for a few weeks and do like it. It replaced a 25 year old Jennair downdraft. I like the continuous grates and the clean look of the stainless steel. I have to get used to the different burners in terms of the flame power. I have some concerns about how well the labelling for the knobs will last. There is no way to avoid cleaning the area because of spatters, but every time I clean it I expect to see less and less of the labels. I guess time will tell.",
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",257e6580166e41b6d1794147798e85aa41f7bcedb9f3b0579a5d6a9f7114c547,3,Submitted 8 months ago,Hard to lite.,"Some of the burners can be hard to lite. The heat defusers covering the burners are easily stained. And the lowest settings on burners will boil water, which means you can't simmer.",
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",4bc33010ddfb8b8975b10af61b408d7676a353e50402873e69979e48b9541cf6,3,Submitted 3 years ago,Beautiful stove top,"Gorgeous stovetop with amazing heat. The one issue is that the downdraft pulls the flames toward it which means the aren't heating evenly, so I tend not to use it the way I had wanted to.",
https://www.appliancecanada.com/products/jennair-stainless-steel-cooktop-jgd3430gs?variant=40287573770433,JennAir Gas JGD3430GS,JGD3430GS,//www.appliancecanada.com/cdn/shop/products/fryuodtqhpcj_800x.png?v=1626960463,4.4,358,"$ 3,249.99",cfcf6e6bde5819a84bb34c873d15ffde5c2d506a96435b232692d330d003b2aa,3,Submitted 3 years ago,Figuring it out,"I needed a down draft stove top. This seemed perfect. I normally cook a lot, but I haven't found the best supplies to clean it, so I'm avoiding it. The surface is a little rough, so it doesn't wipe smoothly. Feels like the microfiber is snagging and paper towels/sponges leave lint. Also, the ""lowest"" settings aren't low enough. I'm having to use the ""melting cap"" to simmer things.",
